disp_x_mm,disp_y_mm,disp_z_mm,Rx_deg,Ry_deg,Rz_deg,Fx_N,Fy_N,Fz_N
-0.0323662050810358,-0.03026232826764,-0.0294870336762116,-2.94011929049636,-1.62266650221376,3.9955223348993,0.066939145266474,-1.12576342409307,-0.203733977685204
-0.0340247516777128,-0.0307313832756446,-0.028819921292844,-2.93970450720282,-1.62284676110196,3.99551351848105,-1.73021214550306,0.408124939950085,-0.23104314816598
-0.0361173176131088,-0.0313440856478824,-0.0281781337351271,-2.93928529190628,-1.62303514666192,3.9953987118842,-0.392315278857154,-0.818998369981273,-0.162934333825348
-0.0386745027511637,-0.0320815925449296,-0.0275878618353209,-2.93887131992705,-1.62326868140637,3.99517241973738,-2.0090827494509,-0.655460619835139,-0.233571236495351
-0.0417187569668507,-0.032918742379791,-0.0270829345073528,-2.93847259321365,-1.62359764195721,3.99483710460748,-1.10365230774249,0.13138024796217,-0.163259384482274
-0.045269013150133,-0.033821338587825,-0.026701762347476,-2.93809680028217,-1.62407627945063,3.99439633990055,-2.38949613841908,-0.0254175756365385,-0.235701079216483
-0.0493292610914872,-0.0347609308809151,-0.0264953258605898,-2.93776127331147,-1.62476728861897,3.99385754835743,-1.77867014620188,-1.36189744967419,-0.092670564049854
-0.0539049675215877,-0.035699830520556,-0.0265136686697867,-2.93747977511484,-1.62572424718907,3.9932193168711,-2.41478105593745,0.752754979207566,-0.0016090243984479
-0.0589884454975153,-0.0366094893196716,-0.0268150228827987,-2.93727235915126,-1.62700207469919,3.99248289719031,-2.78746721988858,0.257651244475483,0.058696524463187
-0.0645657677726232,-0.0374339072239771,-0.0274353409054883,-2.93714250614036,-1.62863958860216,3.99163183776093,-2.73626334015916,-0.879207357300174,0.0229865577295527
-0.0706134692521169,-0.0381180172820363,-0.0284034926929346,-2.93709286494346,-1.63066289786541,3.9906403336,-3.0524354371837,-0.532491011028014,0.148416488380661
-0.077097415160237,-0.0386105086233486,-0.0297382592196078,-2.93712510029127,-1.63308356114864,3.98947081508557,-3.72227615452658,-0.0153481294478297,0.0493688881171579
-0.0839711665019179,-0.0388539470873035,-0.031437411389836,-2.93723193986978,-1.63590078128948,3.98807876040965,-3.31371425930854,-0.772051240433484,0.0232087114821695
-0.0911715301484624,-0.0388003631112885,-0.0334858436319603,-2.9374059200149,-1.63910624646573,3.98641474667622,-4.53982458643992,-0.177817153931073,0.232533578858693
-0.0986328269367079,-0.0384095736422514,-0.0358488169501412,-2.93763800126214,-1.6426732655841,3.98442089277308,-4.01818990070922,-0.133264972994084,0.16979249027986
-0.106274087667156,-0.0376547988092741,-0.0384792245304453,-2.93791816228053,-1.6465734500895,3.98204148916574,-4.56942673975851,-0.971653909658698,0.0131178524223117
-0.11400567208824,-0.0365285938030036,-0.0413221141361332,-2.93823819244371,-1.65078044690332,3.97923042951069,-5.16737564181193,-0.939354962715697,0.0198293158995568
-0.121738216611148,-0.0350399680676823,-0.0443125236256746,-2.93859149160799,-1.65526344596651,3.97594732527085,-4.48200256746583,-0.314273870289526,-0.139316255597635
-0.129387645471739,-0.0332192950040824,-0.0473835133868371,-2.93897668050616,-1.65999012579862,3.97215924578205,-5.9071776935171,0.426490617768877,-0.385838813652157
-0.1368750780358,-0.0311221248892397,-0.0504755385420205,-2.93940117472687,-1.66493718871743,3.9678510212478,-5.56008761646336,-0.12751359273193,-0.48273480971406
-0.144130479878985,-0.0288004162282374,-0.0535210672405044,-2.93986369358681,-1.67008169391791,3.96301088376809,-6.45324317085795,0.216553809530069,-0.906399672977415
-0.151095245289819,-0.0263299976928222,-0.0564695223510629,-2.9403741354918,-1.6754128663164,3.95764676476654,-6.92432477638187,0.505507751004416,-0.860057911224999
-0.157735020136213,-0.0237792101663239,-0.0592694533936345,-2.94093896243979,-1.68091528369442,3.9517674152998,-6.21959361535619,0.409276598240012,-1.06696826976179
-0.164023987643233,-0.0212204852186206,-0.061884544782256,-2.94156875080401,-1.6865827773203,3.94538822754559,-7.31813697234782,0.339275125739277,-1.40180295200295
-0.169960893061899,-0.01870428657696,-0.0642764994507539,-2.94226381232005,-1.69240657722505,3.93852505416423,-6.48070092394181,0.53813108589793,-1.45617484985078
-0.175556690662778,-0.0162743611053968,-0.0664202467628625,-2.94302878380801,-1.69838270569537,3.93119459223865,-6.74237587009696,0.777522856286168,-1.49523103691769
-0.180834587296916,-0.0139686234749501,-0.0683066808001781,-2.94387169942181,-1.70451134282674,3.92341638926627,-7.04693661848114,0.966192025880673,-1.60583421971882
-0.18582769425278,-0.0118045371871696,-0.0699315049433915,-2.944795569989,-1.7107970386893,3.91521266174681,-6.22475181398784,0.245177880175106,-1.54422856600874
