disp_x_mm,disp_y_mm,disp_z_mm,Rx_deg,Ry_deg,Rz_deg,Fx_N,Fy_N,Fz_N
-0.395246120032467,-0.13778939292332,-0.0422111610033347,-1.61097654311699,-2.92947133397391,2.09977365956323,-0.496834821436778,-0.337383633304626,-0.102491927307256
-0.395807422358383,-0.137485105825935,-0.0415619948451125,-1.61061078226095,-2.92930411281324,2.10007151223866,0.508025082544975,-1.10732673649454,-0.252975472177155
-0.396305315628829,-0.137295977215114,-0.0410069147380268,-1.61033517575277,-2.92924449636306,2.10048495423806,-0.241349647197239,-0.581038886453825,-0.178503737765965
-0.396766932513156,-0.137234009810165,-0.0405552140994565,-1.61015777505994,-2.92928538293438,2.10101950280147,-0.115680215302007,-0.124124256027244,-0.232091645297515
-0.397247465646224,-0.137274134363627,-0.0401837625072667,-1.61005626070756,-2.92939111924195,2.1016581755897,0.185819549252756,-0.602958231501816,-0.146168143567337
-0.397815122317426,-0.137394370303394,-0.0398633086486124,-1.61000643200626,-2.92951330838616,2.10237417638201,-0.915240230974973,-0.0834086150439362,0.0619630918703251
-0.398539303900474,-0.137557614883942,-0.0395483245496751,-1.60996674047252,-2.92959950097452,2.10313039355927,0.0111591054960059,0.184693683794421,0.0582140673018898
-0.399497563121829,-0.137722304282127,-0.0391845895716134,-1.60988673824472,-2.92958686688222,2.1038809071657,-0.593081789140115,0.11200447491683,-0.144628806031335
-0.400771206016412,-0.137828661629045,-0.0387009294884644,-1.60969925041419,-2.92940504686581,2.1045710277082,-0.500894750752821,-0.517761835912552,-0.117084810504622
-0.402417352900676,-0.137825304366338,-0.038028382750932,-1.60934000861787,-2.92899821583374,2.10515042906113,0.0172647671564619,-0.161984726710443,-0.0634731744315502
-0.404476668376946,-0.137673067761288,-0.0371074101138134,-1.60875049439815,-2.92832220537556,2.10557496629615,-0.789953028525645,0.121570497046832,-0.11804051037069
-0.406966161479696,-0.137336708097341,-0.0358844805514844,-1.6078767531815,-2.92735398854164,2.10581502156201,-0.0641831079551025,-0.420636849164111,-0.340089900320379
-0.409880407783463,-0.136793202590407,-0.0343215088446396,-1.60667624460619,-2.92608677904298,2.10585152929517,-0.828851369104427,-0.796144453289571,-0.472184193197791
-0.413180615685823,-0.136049617029433,-0.0324096476491207,-1.6051330959774,-2.92454544241628,2.10568660544791,-1.47178830737738,-0.241836139798352,-0.632694273333385
