disp_x_mm,disp_y_mm,disp_z_mm,Rx_deg,Ry_deg,Rz_deg,Fx_N,Fy_N,Fz_N
-0.0695845596277223,-0.202305196874796,-0.058631931306673,-0.994949506593297,-1.35304315819271,0.110509607588866,-0.303937116033865,-0.123851443872127,-0.127701483513022
-0.0702785536019506,-0.202607286568378,-0.0590221651870833,-0.995302934178338,-1.35294097160369,0.110763742533905,-0.832781983386099,0.385338697521547,-0.159303772539516
-0.0713259882203068,-0.202833909041649,-0.0593350470633895,-0.995604152145553,-1.35282410338349,0.111177470079107,-0.52017053315177,-0.29195647135316,-0.15657021324995
-0.0727909250493874,-0.202936855986044,-0.0595201038830373,-0.995808049567997,-1.35268202667905,0.111780100723425,-0.976836713635976,-0.288197751737926,-0.174318716140476
-0.0747299554002099,-0.202869991413273,-0.059529240739095,-0.995872681557518,-1.35249778667367,0.112590038012049,-1.49760409669716,0.85633226636287,-0.17611967461184
-0.0771719816828751,-0.202616945906561,-0.0593391198226569,-0.995779024277892,-1.3522693238855,0.113628405763528,-1.14163129552679,-0.174338405982553,-0.216667243122174
-0.0801363577735705,-0.202172370338532,-0.0589358172094783,-0.995518344480368,-1.35198825765728,0.114907238566984,-1.83432538529405,-0.211519447522733,-0.170423486941104
-0.0836266214199762,-0.201559191216495,-0.0583266392576742,-0.995107071890042,-1.3516454211948,0.116431697757659,-1.70708405538045,0.00745043364736375,-0.151520827917352
-0.0876187431908088,-0.200824156296605,-0.0575391667037122,-0.994581336601553,-1.35124142635261,0.118208154530802,-1.55611586340314,-0.918802335860619,-0.20375010846692
-0.0920732801164627,-0.200019756323677,-0.056607419497597,-0.993986434168754,-1.35077211074505,0.120231735839126,-2.48675784268187,-1.1228525670324,-0.35051539375948
-0.0969265485328013,-0.199214513868284,-0.0555786022788627,-0.993382985684361,-1.35024312978568,0.122499904826454,-2.10825711450974,-0.407498681164043,-0.301041859107642
-0.102108432296397,-0.19847250741277,-0.0544987288070926,-0.992831393502755,-1.34965374421429,0.125006486702145,-3.40364667941122,0.0716685024276558,-0.362254890214672
-0.107527729264834,-0.197864706545724,-0.0534209737088671,-0.992400975904141,-1.34900747379479,0.127739534792555,-3.83692752653531,-0.146626728117781,-0.43429819595795
